2026-04-05 12:26:18 [INFO] Qwen Unified Trader (live)
2026-04-05 12:26:18 [INFO] Wallet: 0x7dd9f0C23Fb61CA3f36B8414306310F963093c12
2026-04-05 12:26:18 [INFO] Wallet: 0x7dd9f0C23Fb61CA3f36B8414306310F963093c12
2026-04-05 12:26:20 [INFO] State loaded: OCPM=No, MR=No, RSISwing=No
2026-04-05 12:26:20 [WARNING] REAL MONEY TRADING - Be careful!
2026-04-05 12:26:20 [INFO] Starting Unified Live Loop...
2026-04-05 12:26:20 [INFO] State loaded: OCPM=No, MR=No, RSISwing=No
2026-04-05 12:26:20 [WARNING] REAL MONEY TRADING - Be careful!
2026-04-05 12:26:20 [INFO] Starting Unified Live Loop...
2026-04-05 12:26:20 [INFO] Bar 1 | Price: $67,114.50 | Bal: $211.19 | RSI: 51.5 | Trend: DOWNTREND
2026-04-05 15:40:04 [INFO] Bar 194 | Price: $66,779.50 | Bal: $211.19 | RSI: 51.5 | Trend: DOWNTREND
2026-04-05 15:41:04 [INFO] Bar 195 | Price: $66,785.50 | Bal: $211.19 | RSI: 51.5 | Trend: DOWNTREND
2026-04-05 15:42:05 [INFO] Bar 196 | Price: $66,780.50 | Bal: $211.19 | RSI: 51.5 | Trend: DOWNTREND
2026-04-05 15:43:05 [INFO] Bar 197 | Price: $66,785.50 | Bal: $211.19 | RSI: 51.5 | Trend: DOWNTREND
2026-04-05 15:44:05 [INFO] Bar 198 | Price: $66,785.50 | Bal: $211.19 | RSI: 51.5 | Trend: DOWNTREND
2026-04-05 15:45:05 [INFO] Bar 199 | Price: $66,785.50 | Bal: $211.19 | RSI: 51.5 | Trend: DOWNTREND
2026-04-05 15:46:06 [INFO] Bar 200 | Price: $66,766.50 | Bal: $211.19 | RSI: 51.5 | Trend: DOWNTREND
2026-04-05 15:47:06 [INFO] Bar 201 | Price: $66,779.50 | Bal: $211.19 | RSI: 51.5 | Trend: DOWNTREND
2026-04-05 15:48:06 [INFO] Bar 202 | Price: $66,788.50 | Bal: $211.19 | RSI: 51.5 | Trend: DOWNTREND
2026-04-05 15:49:06 [INFO] Bar 203 | Price: $66,802.50 | Bal: $211.19 | RSI: 51.5 | Trend: DOWNTREND
2026-04-05 15:50:06 [INFO] Bar 204 | Price: $66,791.50 | Bal: $211.19 | RSI: 51.5 | Trend: DOWNTREND
2026-04-05 15:51:06 [INFO] Bar 205 | Price: $66,791.50 | Bal: $211.19 | RSI: 51.5 | Trend: DOWNTREND
2026-04-05 15:52:07 [INFO] Bar 206 | Price: $66,805.50 | Bal: $211.19 | RSI: 51.5 | Trend: DOWNTREND
2026-04-05 15:53:07 [INFO] Bar 207 | Price: $66,803.50 | Bal: $211.19 | RSI: 51.5 | Trend: DOWNTREND
2026-04-05 15:54:07 [INFO] Bar 208 | Price: $66,797.50 | Bal: $211.19 | RSI: 51.5 | Trend: DOWNTREND
2026-04-05 15:55:07 [INFO] Bar 209 | Price: $66,790.50 | Bal: $211.19 | RSI: 51.5 | Trend: DOWNTREND
2026-04-05 15:56:08 [INFO] Bar 210 | Price: $66,790.50 | Bal: $211.19 | RSI: 51.5 | Trend: DOWNTREND
2026-04-05 15:57:08 [INFO] Bar 211 | Price: $66,789.50 | Bal: $211.19 | RSI: 51.5 | Trend: DOWNTREND
2026-04-05 15:58:08 [INFO] Bar 212 | Price: $66,801.50 | Bal: $211.19 | RSI: 51.5 | Trend: DOWNTREND
2026-04-05 15:59:08 [INFO] Bar 213 | Price: $66,810.50 | Bal: $211.19 | RSI: 51.5 | Trend: DOWNTREND
2026-04-05 16:00:08 [INFO] Bar 214 | Price: $66,772.50 | Bal: $211.19 | RSI: 51.5 | Trend: DOWNTREND
2026-04-05 16:01:08 [INFO] Bar 215 | Price: $66,801.50 | Bal: $211.19 | RSI: 51.5 | Trend: DOWNTREND
2026-04-05 16:02:09 [INFO] Bar 216 | Price: $66,827.50 | Bal: $211.19 | RSI: 51.5 | Trend: DOWNTREND
2026-04-05 16:03:09 [INFO] Bar 217 | Price: $66,841.50 | Bal: $211.19 | RSI: 51.5 | Trend: DOWNTREND
2026-04-05 16:04:09 [INFO] Bar 218 | Price: $66,844.50 | Bal: $211.19 | RSI: 51.5 | Trend: DOWNTREND
2026-04-05 16:05:09 [INFO] Bar 219 | Price: $66,829.50 | Bal: $211.19 | RSI: 51.5 | Trend: DOWNTREND
2026-04-05 16:06:09 [INFO] Bar 220 | Price: $66,844.50 | Bal: $211.19 | RSI: 51.5 | Trend: DOWNTREND
2026-04-05 16:07:10 [INFO] Bar 221 | Price: $66,856.50 | Bal: $211.19 | RSI: 51.5 | Trend: DOWNTREND
2026-04-05 16:08:10 [INFO] Bar 222 | Price: $66,830.50 | Bal: $211.19 | RSI: 51.5 | Trend: DOWNTREND
2026-04-05 16:09:10 [INFO] Bar 223 | Price: $66,833.50 | Bal: $211.19 | RSI: 51.5 | Trend: DOWNTREND
2026-04-05 16:10:10 [INFO] Bar 224 | Price: $66,831.50 | Bal: $211.19 | RSI: 51.5 | Trend: DOWNTREND
